item_id,recommend,sentiment_analysis
271590,1.0,2
320140,1.0,2
321040,1.0,2
20900,1.0,2
440,0.0,0
20920,1.0,2
292030,1.0,2
4000,1.0,2
550,1.0,2
1840,0.0,0
22300,1.0,2
319510,1.0,2
730,1.0,1
249130,1.0,2
246440,1.0,2
206420,1.0,1
570,1.0,1
252490,1.0,2
287700,1.0,1
289650,1.0,2
570,1.0,2
440,1.0,2
440,1.0,2
240440,1.0,2
304430,1.0,1
570,1.0,1
12120,1.0,2
417461,1.0,2
4000,1.0,2
377560,1.0,2
468560,1.0,2
200210,1.0,2
287700,1.0,2
311340,1.0,2
423880,1.0,0
264380,1.0,2
333950,1.0,2
245550,1.0,1
304930,1.0,0
227680,0.0,1
249380,1.0,2
427520,1.0,2
254200,1.0,2
496300,1.0,2
251570,1.0,0
374320,1.0,2
298240,1.0,0
570,1.0,2
203160,0.0,0
264200,1.0,2
208090,1.0,1
252490,1.0,2
4000,1.0,1
730,1.0,2
730,1.0,0
341720,0.0,1
218620,0.0,2
292030,1.0,2
286690,1.0,2
287700,1.0,1
221100,1.0,0
620,1.0,2
252950,1.0,2
218620,1.0,1
4000,1.0,2
730,0.0,1
107410,0.0,2
730,1.0,1
8170,1.0,2
394360,1.0,2
246070,1.0,2
290080,1.0,2
2100,1.0,0
104900,1.0,2
241540,1.0,1
367500,1.0,1
47400,0.0,1
34030,1.0,2
249230,0.0,0
227940,1.0,2
8190,1.0,2
730,1.0,2
308420,1.0,0
238010,1.0,2
220,1.0,2
200260,1.0,2
203140,0.0,2
550,1.0,2
234330,1.0,2
550,1.0,1
206420,1.0,2
226320,1.0,2
391540,1.0,2
238460,1.0,1
322330,1.0,0
212480,1.0,0
440,1.0,2
270550,1.0,2
266840,1.0,1
218680,1.0,2
204360,1.0,1
466910,1.0,2
221260,1.0,0
242760,1.0,0
33460,0.0,2
200510,1.0,2
238460,1.0,2
292030,1.0,0
440,1.0,2
299360,0.0,0
202090,1.0,1
204300,1.0,2
370100,0.0,2
730,1.0,2
340310,1.0,2
459820,1.0,1
319630,1.0,2
383080,1.0,2
322920,0.0,1
17390,0.0,2
233450,0.0,2
211820,0.0,0
730,1.0,0
570,1.0,2
570,1.0,2
1840,1.0,2
307780,1.0,2
248820,1.0,2
301520,1.0,2
332800,1.0,1
222880,1.0,2
105600,1.0,2
221100,1.0,2
72850,1.0,0
211820,1.0,2
730,0.0,2
218230,1.0,2
4000,1.0,0
212680,1.0,2
50300,1.0,2
236090,1.0,1
7670,1.0,2
263020,1.0,0
352460,1.0,0
295110,1.0,2
730,1.0,2
311210,1.0,2
226700,1.0,2
329950,0.0,0
296470,1.0,1
322330,1.0,2
730,1.0,2
235460,1.0,2
234390,1.0,2
242680,1.0,2
233250,1.0,2
238430,0.0,2
1250,1.0,2
436150,0.0,2
65980,1.0,2
271240,1.0,2
221680,1.0,2
252950,1.0,2
219150,1.0,0
72850,1.0,2
287700,1.0,0
220860,1.0,2
241600,1.0,2
440,1.0,2
440,1.0,2
7520,1.0,2
332970,0.0,2
49520,1.0,2
227300,1.0,1
223670,1.0,1
485890,0.0,1
417860,1.0,1
105600,1.0,2
218680,1.0,2
204300,1.0,2
238460,1.0,1
211820,0.0,2
440,0.0,2
4000,0.0,0
219740,1.0,2
239820,1.0,2
273110,1.0,0
730,0.0,1
550,1.0,0
102700,0.0,1
252490,1.0,0
72850,1.0,0
440,1.0,2
20510,1.0,1
22380,1.0,2
265930,0.0,1
344040,0.0,2
271590,1.0,1
272350,0.0,2
230410,1.0,2
440,1.0,2
204300,1.0,2
206420,1.0,2
369200,1.0,0
338170,1.0,2
49520,1.0,2
570,1.0,2
252490,1.0,2
331120,1.0,0
206210,1.0,2
390520,1.0,2
440,1.0,0
440,1.0,0
218620,1.0,2
4000,1.0,2
227680,1.0,2
313160,1.0,2
383870,1.0,2
242920,1.0,0
221100,0.0,0
407250,0.0,2
209160,1.0,2
107410,1.0,1
221100,0.0,0
366760,1.0,2
381210,1.0,2
295110,1.0,2
730,1.0,2
208650,0.0,2
211400,1.0,2
204100,1.0,2
271590,1.0,1
730,0.0,0
304930,1.0,2
239030,1.0,2
227680,0.0,1
359050,1.0,1
210770,0.0,0
105600,1.0,1
570,1.0,2
105600,1.0,2
202090,1.0,2
109600,1.0,2
339600,0.0,0
227940,1.0,2
263060,1.0,2
304930,1.0,2
265930,1.0,1
4000,1.0,2
440,1.0,2
220860,0.0,2
440,1.0,2
263420,0.0,2
220460,1.0,2
204300,1.0,2
213670,1.0,0
236090,1.0,2
242860,1.0,0
222880,1.0,0
299460,0.0,0
730,1.0,0
203140,1.0,2
464780,1.0,2
730,1.0,1
262410,1.0,2
346110,0.0,0
338170,1.0,2
730,1.0,2
270170,1.0,1
4000,1.0,2
244850,1.0,2
236390,1.0,2
339800,1.0,2
319630,1.0,2
304930,1.0,2
206420,1.0,2
570,1.0,2
232090,1.0,2
8930,1.0,1
550,1.0,2
570,1.0,2
4920,0.0,0
300970,0.0,2
293500,1.0,1
248820,1.0,2
730,1.0,2
105600,1.0,2
221380,1.0,2
48700,1.0,0
250900,1.0,2
304930,1.0,1
99900,1.0,2
298600,1.0,2
41070,1.0,2
620,1.0,1
238460,1.0,2
221100,1.0,1
294860,1.0,1
287700,1.0,2
265630,1.0,1
319510,1.0,0
440,1.0,0
319630,1.0,2
346110,1.0,2
261640,0.0,2
270550,1.0,2
346110,1.0,2
499440,1.0,2
39500,0.0,2
107100,1.0,2
220,1.0,0
10,1.0,2
218230,1.0,2
33930,1.0,2
259080,1.0,2
333930,1.0,2
230410,1.0,2
240,1.0,2
440,1.0,2
730,1.0,2
285900,1.0,2
331470,0.0,1
282070,1.0,1
224280,1.0,2
204360,1.0,2
440,1.0,2
440,1.0,2
224280,1.0,2
208090,1.0,2
362890,1.0,1
440,1.0,1
265930,1.0,2
440,1.0,2
433850,1.0,2
252490,1.0,2
201700,1.0,0
2400,1.0,1
302510,0.0,2
292030,1.0,2
49520,1.0,2
72850,1.0,2
227940,1.0,1
271590,1.0,0
630,1.0,2
570,1.0,2
209080,1.0,2
246700,1.0,2
391220,1.0,2
235540,1.0,1
333930,1.0,2
437220,0.0,0
550,1.0,1
273110,0.0,0
221380,0.0,0
274190,1.0,2
17330,1.0,1
107410,1.0,1
12110,1.0,2
44320,1.0,2
403900,0.0,0
406210,1.0,0
263980,1.0,1
204180,1.0,1
314020,1.0,1
570,1.0,1
271590,1.0,1
397500,1.0,1
397620,1.0,1
550,1.0,2
440,1.0,2
208090,1.0,0
105600,1.0,2
218620,1.0,0
440,1.0,2
440,1.0,1
226700,0.0,0
570,1.0,2
570,1.0,0
113400,1.0,1
216250,1.0,1
221100,0.0,2
42680,0.0,0
200260,1.0,2
200210,1.0,2
105600,1.0,2
211820,1.0,2
550,1.0,2
304930,1.0,0
440,1.0,1
204300,1.0,2
242820,1.0,2
221640,1.0,0
265630,0.0,1
730,1.0,1
113400,1.0,0
242640,1.0,2
377160,1.0,2
374320,1.0,2
211420,1.0,2
233130,1.0,2
730,1.0,1
301520,0.0,0
570,1.0,1
252490,1.0,2
497180,1.0,2
374570,1.0,2
313120,1.0,2
730,1.0,2
240,1.0,2
239140,1.0,2
384020,1.0,2
304930,1.0,2
268870,1.0,2
104900,1.0,2
35450,1.0,0
242050,1.0,2
55230,1.0,2
440,1.0,2
215280,1.0,2
8500,0.0,0
238460,1.0,1
391220,1.0,1
209870,1.0,1
437220,1.0,1
218620,1.0,1
274940,1.0,1
91700,1.0,1
730,1.0,2
226700,0.0,1
304930,1.0,1
208730,0.0,1
230410,1.0,2
440,1.0,1
261640,1.0,2
301520,1.0,2
226320,1.0,2
9200,1.0,2
34870,0.0,0
12100,1.0,2
2270,1.0,2
221380,1.0,2
22180,1.0,0
8870,1.0,2
730,0.0,2
72850,1.0,1
200210,1.0,1
17500,1.0,2
440,1.0,1
4000,1.0,1
220200,1.0,2
42910,1.0,1
22300,1.0,2
304670,1.0,2
238320,1.0,2
221100,1.0,0
251570,1.0,2
271290,1.0,2
730,1.0,1
8980,1.0,2
17410,1.0,2
203290,1.0,2
10090,1.0,2
105600,1.0,2
409510,1.0,2
252490,1.0,2
107410,0.0,0
4000,1.0,1
107410,1.0,1
220,1.0,2
49520,1.0,2
7670,1.0,2
232090,1.0,1
400,1.0,2
332540,1.0,2
271590,0.0,0
293740,1.0,1
369060,1.0,2
269050,1.0,0
401920,1.0,2
363970,1.0,0
17410,1.0,2
440,1.0,1
275850,1.0,1
304930,1.0,2
216150,1.0,0
730,1.0,0
570,1.0,0
219640,1.0,0
221380,1.0,1
730,1.0,1
289650,1.0,2
210898,1.0,2
304930,1.0,2
207170,1.0,0
391540,1.0,1
211820,1.0,2
345520,0.0,2
105420,1.0,2
8930,1.0,2
400,1.0,1
63500,1.0,2
41300,1.0,2
570,1.0,2
730,1.0,1
220700,1.0,2
364360,1.0,2
327890,1.0,2
440,1.0,2
230410,1.0,2
212160,1.0,1
113400,1.0,2
4000,1.0,2
220200,1.0,2
250900,1.0,2
730,1.0,2
113200,1.0,2
223710,1.0,0
250900,1.0,2
730,1.0,2
113200,1.0,2
223710,1.0,0
730,1.0,0
266010,1.0,1
230410,0.0,2
282800,1.0,0
249870,0.0,0
281690,0.0,0
40800,1.0,1
310370,1.0,1
49520,1.0,1
440,1.0,2
730,1.0,2
113020,1.0,2
9480,1.0,1
50650,0.0,2
63710,1.0,1
237110,0.0,2
281220,1.0,0
8140,0.0,1
329050,1.0,1
570,1.0,2
108600,1.0,2
220,1.0,2
34900,1.0,2
218620,1.0,2
49520,1.0,1
224260,1.0,2
208090,1.0,1
304930,1.0,1
319630,1.0,2
236390,1.0,0
72850,1.0,2
48700,1.0,2
35450,1.0,2
205930,1.0,2
49520,1.0,2
218620,0.0,0
250600,1.0,2
550,1.0,1
20900,1.0,2
570,1.0,1
211820,1.0,2
440,1.0,2
43110,1.0,1
352460,1.0,2
221640,1.0,1
231060,1.0,2
730,1.0,2
255480,0.0,2
1250,1.0,0
372000,0.0,2
440,1.0,2
7940,1.0,2
25890,1.0,2
237310,1.0,1
354290,1.0,2
207230,1.0,2
570,1.0,2
550,1.0,2
206420,1.0,2
440,1.0,2
22380,1.0,2
550,1.0,2
8190,1.0,2
209080,1.0,2
4000,1.0,2
393010,1.0,2
730,1.0,2
200710,1.0,0
241540,1.0,2
72850,0.0,1
65980,0.0,2
550,1.0,2
440,1.0,2
550,1.0,2
8930,1.0,2
63380,1.0,0
378648,1.0,2
292030,1.0,2
105600,1.0,1
241540,0.0,0
108710,1.0,2
393420,1.0,1
104900,1.0,2
730,1.0,1
218230,1.0,1
218620,1.0,1
218620,1.0,2
461400,1.0,2
250900,1.0,1
209080,1.0,2
24240,1.0,2
222880,1.0,1
730,1.0,1
252950,1.0,2
730,1.0,2
236850,1.0,1
275850,0.0,1
570,1.0,2
105600,1.0,0
219740,1.0,0
212070,1.0,2
209000,1.0,2
322070,1.0,1
304930,1.0,2
218620,1.0,2
440,1.0,2
291480,1.0,1
730,1.0,2
55110,1.0,2
388520,0.0,1
333950,0.0,2
291650,1.0,1
240,1.0,2
440,1.0,2
304930,1.0,2
209160,1.0,0
218230,1.0,1
227940,1.0,2
227700,0.0,0
206210,1.0,2
230410,1.0,2
244210,1.0,2
218230,1.0,2
8870,1.0,2
301520,1.0,0
206500,1.0,2
105600,1.0,2
105600,1.0,1
570,1.0,0
211820,0.0,2
440,1.0,2
550,1.0,2
388520,0.0,2
570,1.0,2
550,1.0,2
218620,1.0,1
301480,0.0,1
19900,0.0,1
227220,1.0,1
232770,0.0,1
259430,0.0,0
236510,0.0,0
22300,1.0,2
305960,0.0,2
227680,0.0,2
65980,0.0,0
440,1.0,2
440,1.0,2
359320,1.0,2
570,1.0,1
374570,1.0,2
200510,1.0,2
8930,1.0,2
730,1.0,2
440,1.0,2
304930,1.0,2
253430,1.0,2
413150,1.0,1
295110,0.0,2
252490,1.0,0
437220,0.0,2
271590,1.0,0
40800,1.0,2
211820,1.0,2
437220,1.0,2
212680,1.0,2
105600,1.0,2
352130,1.0,2
209000,1.0,2
80310,1.0,2
259600,1.0,2
250260,1.0,2
224260,1.0,2
502550,1.0,1
211820,1.0,0
306130,1.0,2
570,1.0,1
72850,1.0,0
379720,1.0,1
242860,1.0,1
346010,1.0,0
251570,0.0,1
113200,1.0,2
274190,1.0,2
252950,1.0,2
206690,1.0,2
104000,1.0,2
208670,1.0,2
61100,1.0,0
42910,1.0,0
234710,1.0,2
31280,1.0,2
50650,1.0,0
92800,1.0,1
107100,1.0,2
206440,1.0,2
730,1.0,2
293540,1.0,0
35450,1.0,1
208090,1.0,2
209080,1.0,2
227940,1.0,2
440,1.0,2
218620,1.0,2
4000,1.0,2
730,1.0,1
730,1.0,2
323370,1.0,2
242700,1.0,2
363970,1.0,2
40800,1.0,2
730,1.0,2
24010,0.0,2
227300,1.0,0
440,1.0,2
252490,1.0,2
265930,1.0,2
263100,1.0,1
730,1.0,1
8980,1.0,1
265930,1.0,2
280740,1.0,2
306460,1.0,2
286080,1.0,2
4000,1.0,2
620,1.0,2
12210,1.0,2
440,1.0,2
218620,1.0,1
204360,1.0,2
252950,1.0,1
251570,1.0,2
275850,0.0,2
730,0.0,2
56400,1.0,2
245550,1.0,2
6060,1.0,2
261640,1.0,0
271590,1.0,2
298110,1.0,0
4000,1.0,1
335300,1.0,0
311210,0.0,0
91600,1.0,2
200710,1.0,2
259680,1.0,2
233980,1.0,2
238750,0.0,2
237930,1.0,2
272060,1.0,1
230230,1.0,2
213670,1.0,2
570,1.0,2
240,1.0,2
360730,1.0,2
440,1.0,2
15230,0.0,1
351970,1.0,2
292140,1.0,2
219640,1.0,2
236430,1.0,0
238370,1.0,1
365590,0.0,0
282900,1.0,2
248800,1.0,2
233270,0.0,0
221100,0.0,1
730,1.0,1
218060,1.0,1
265630,1.0,1
440,1.0,2
275850,1.0,2
111900,1.0,0
264200,1.0,2
8190,1.0,2
63380,1.0,2
72850,1.0,0
243470,1.0,1
203140,1.0,2
218620,1.0,2
104900,1.0,2
50130,1.0,2
730,1.0,2
440,1.0,1
72850,1.0,2
207610,1.0,2
730,1.0,2
107410,1.0,2
202170,0.0,1
239820,0.0,2
312530,1.0,2
34900,1.0,1
730,1.0,2
730,1.0,2
49520,1.0,2
282560,0.0,2
105600,1.0,2
238750,1.0,2
270170,1.0,2
316010,1.0,2
203810,1.0,2
15710,1.0,2
31280,1.0,2
12900,1.0,2
22600,1.0,0
400,1.0,0
221100,1.0,0
252490,1.0,2
730,1.0,2
570,0.0,0
205100,1.0,2
570,1.0,2
105600,1.0,2
219150,1.0,1
313740,1.0,2
233270,1.0,0
363970,1.0,0
4000,1.0,2
238460,1.0,1
730,1.0,2
289650,0.0,0
227940,1.0,0
218230,1.0,2
242880,1.0,2
34030,1.0,0
440,1.0,2
49520,1.0,0
440,1.0,1
8870,1.0,0
369200,1.0,2
295110,0.0,0
277460,1.0,0
303210,0.0,2
242780,0.0,2
32330,1.0,2
108200,1.0,2
32440,1.0,2
224960,1.0,2
307230,0.0,2
200210,1.0,2
231310,1.0,2
730,1.0,0
63380,1.0,2
333930,1.0,2
204450,1.0,0
373110,0.0,0
218230,0.0,0
394230,0.0,0
298110,1.0,2
730,1.0,1
304930,1.0,2
376870,0.0,0
332070,0.0,0
4000,0.0,1
301520,1.0,0
299360,1.0,2
218620,0.0,0
730,1.0,2
4000,1.0,0
48700,1.0,2
730,1.0,1
,,1
550,1.0,2
220,1.0,1
42680,1.0,2
4000,1.0,0
49520,1.0,2
33930,1.0,2
440,1.0,1
308420,1.0,2
228300,1.0,2
307780,0.0,2
207610,1.0,2
217140,1.0,2
203160,1.0,2
108710,1.0,2
41070,1.0,0
620,1.0,2
98400,1.0,0
203160,1.0,0
8870,1.0,2
285160,1.0,0
224480,1.0,0
7670,1.0,0
72850,1.0,0
221100,0.0,1
4000,1.0,2
303210,1.0,2
730,1.0,2
730,1.0,1
374570,1.0,2
19900,1.0,2
209870,0.0,2
6220,1.0,2
218410,1.0,2
212680,1.0,2
18700,0.0,0
4560,1.0,2
33130,0.0,2
261030,0.0,2
207610,1.0,2
440,1.0,2
322170,1.0,2
319550,1.0,0
440,1.0,2
204300,1.0,2
4000,1.0,2
223710,1.0,2
113200,1.0,1
240,1.0,1
730,1.0,1
211400,1.0,1
50130,1.0,1
239030,1.0,2
391540,1.0,2
200900,1.0,2
48700,1.0,2
730,1.0,2
252490,1.0,2
107410,1.0,2
218620,0.0,1
570,0.0,1
730,1.0,2
440,1.0,1
299360,0.0,0
10,1.0,1
570,1.0,1
730,1.0,1
440,1.0,2
224260,1.0,2
209870,1.0,2
208090,1.0,2
204360,1.0,2
351700,1.0,2
413150,1.0,2
11260,0.0,0
252490,1.0,2
220200,1.0,2
49800,0.0,2
440,1.0,2
730,1.0,2
230410,1.0,1
620,1.0,0
346110,1.0,1
550,1.0,1
630,1.0,1
440,1.0,1
362930,1.0,1
8190,1.0,1
214490,1.0,0
250900,1.0,2
113200,1.0,0
440,1.0,2
730,1.0,2
303210,1.0,2
440,1.0,1
388520,0.0,0
8930,1.0,2
218620,0.0,1
207140,1.0,2
221100,1.0,2
397340,1.0,2
219740,1.0,2
730,1.0,1
206500,1.0,2
221100,1.0,2
238960,1.0,2
570,1.0,1
730,1.0,2
570,1.0,1
224260,1.0,2
221380,1.0,2
246620,1.0,0
346900,1.0,1
239030,1.0,1
230050,1.0,2
232090,1.0,1
550,1.0,0
319510,0.0,2
218620,1.0,2
4000,1.0,1
440,1.0,0
236390,1.0,2
218620,1.0,2
291550,1.0,2
304930,1.0,2
244850,1.0,2
440,1.0,2
346900,1.0,2
203160,1.0,2
216250,1.0,1
248570,1.0,0
4000,1.0,2
730,1.0,2
252950,0.0,1
304050,1.0,1
253710,1.0,1
208090,1.0,0
550,1.0,2
214950,0.0,2
244850,1.0,1
206420,1.0,1
334230,1.0,0
346900,1.0,2
730,1.0,2
234530,1.0,2
304930,1.0,0
239450,0.0,0
322330,1.0,1
440,1.0,2
440,1.0,0
242680,1.0,2
239030,1.0,0
219830,1.0,2
211820,1.0,2
440,1.0,1
8870,1.0,2
275180,1.0,2
271590,1.0,1
570,1.0,2
251570,1.0,0
301520,1.0,0
211820,1.0,2
280790,1.0,0
730,1.0,2
304930,1.0,1
224540,0.0,2
242050,0.0,2
294860,1.0,2
316010,1.0,2
570,1.0,2
223710,1.0,2
295110,0.0,0
239820,1.0,2
15320,1.0,2
214950,1.0,2
440,1.0,2
49520,1.0,0
570,1.0,1
224760,1.0,2
440,1.0,2
316790,1.0,1
374570,1.0,1
281770,1.0,1
40330,1.0,1
730,1.0,1
200210,1.0,2
323370,1.0,1
440,1.0,1
219640,1.0,2
321300,1.0,2
335240,1.0,2
6060,1.0,0
214950,1.0,2
48700,1.0,2
440,1.0,2
204300,1.0,2
570,1.0,0
22370,1.0,2
219150,1.0,0
213610,1.0,2
71340,1.0,2
334230,1.0,2
316660,0.0,2
205100,1.0,2
233450,1.0,0
340,1.0,2
220860,1.0,2
203650,1.0,2
218620,1.0,2
376870,1.0,1
72850,1.0,2
377160,0.0,0
214490,1.0,2
329950,1.0,1
15710,1.0,2
10680,1.0,2
238320,1.0,2
3730,1.0,2
15700,1.0,2
258970,1.0,2
218620,0.0,2
252490,1.0,2
244930,1.0,2
57300,1.0,2
4000,1.0,2
570,1.0,2
418340,1.0,2
206420,1.0,2
440,1.0,2
730,1.0,2
362890,1.0,2
550,1.0,2
730,1.0,2
212680,1.0,2
230410,1.0,2
206420,1.0,0
4000,1.0,2
238010,1.0,0
241540,0.0,1
570,1.0,2
413150,1.0,2
238460,1.0,2
72850,1.0,1
570,1.0,2
218230,1.0,0
237930,1.0,2
271590,1.0,2
377160,1.0,2
218620,0.0,0
221100,0.0,2
17480,1.0,2
97000,1.0,2
105600,1.0,2
247730,1.0,2
49520,1.0,1
211820,1.0,1
221100,1.0,2
226740,1.0,2
298050,1.0,2
240,1.0,2
232090,1.0,2
433340,1.0,2
242800,0.0,1
252490,0.0,1
231430,0.0,1
218620,1.0,1
13540,0.0,1
228880,1.0,0
730,1.0,1
248860,1.0,0
230410,1.0,2
620,1.0,2
214560,1.0,2
221100,0.0,1
2700,1.0,2
105600,1.0,2
216150,0.0,2
219150,1.0,0
287290,1.0,1
268050,1.0,1
271290,1.0,2
359550,1.0,0
242820,1.0,2
236390,0.0,2
220200,1.0,0
402180,1.0,0
200210,1.0,1
206440,1.0,2
346900,1.0,2
240460,1.0,2
230410,1.0,2
243470,0.0,0
220760,1.0,1
730,1.0,0
340350,1.0,2
440,1.0,2
218620,1.0,2
570,1.0,1
301520,1.0,2
218230,1.0,2
730,1.0,0
291480,1.0,2
243870,1.0,2
298630,1.0,2
218230,1.0,2
730,1.0,0
291480,1.0,2
243870,1.0,2
298630,1.0,2
230410,1.0,2
221040,1.0,1
304930,1.0,0
730,1.0,1
440,1.0,2
8870,1.0,2
22370,1.0,0
440,1.0,2
15700,1.0,2
730,1.0,0
71230,1.0,1
620,1.0,2
221640,1.0,2
24740,1.0,2
570,1.0,2
570,1.0,2
430440,1.0,2
261820,1.0,1
440,1.0,2
402020,0.0,0
730,1.0,2
440,1.0,2
335330,0.0,1
257120,1.0,2
315640,0.0,0
284160,1.0,0
240,1.0,2
202090,1.0,1
238960,1.0,2
440,1.0,2
405170,0.0,2
413850,1.0,1
208090,0.0,2
730,1.0,1
620,1.0,0
211820,1.0,2
440,1.0,1
218620,1.0,1
203160,1.0,2
440,1.0,2
261640,1.0,2
221100,0.0,0
218230,1.0,2
218620,1.0,2
232090,0.0,2
219740,1.0,2
214490,1.0,1
8870,1.0,2
239030,1.0,0
72850,1.0,2
417860,0.0,2
4000,1.0,2
240,1.0,0
32370,1.0,2
252490,1.0,0
105430,1.0,2
105450,1.0,0
271590,1.0,2
730,1.0,1
218620,1.0,1
304930,1.0,1
730,1.0,2
222880,1.0,2
730,1.0,2
208090,1.0,1
570,1.0,2
299460,0.0,2
216150,1.0,0
222900,1.0,2
245170,1.0,2
55230,1.0,2
238320,1.0,0
219640,1.0,1
335890,0.0,2
385270,0.0,2
265930,1.0,1
230410,1.0,2
238460,1.0,1
7670,1.0,2
270210,1.0,2
218230,1.0,0
440,1.0,2
440,1.0,2
4000,1.0,0
550,1.0,2
218620,1.0,2
238320,1.0,0
8930,1.0,2
34330,1.0,2
4760,1.0,0
108600,1.0,2
200510,1.0,0
218620,1.0,2
221100,1.0,2
233450,1.0,0
227300,1.0,1
226700,0.0,0
245130,0.0,1
373110,1.0,2
730,1.0,2
304930,1.0,2
730,1.0,2
36620,1.0,2
91310,1.0,0
220240,1.0,2
264140,1.0,2
4000,1.0,2
227940,1.0,2
,,1
409160,1.0,0
330830,1.0,2
221910,1.0,2
440,1.0,2
4000,1.0,2
294860,1.0,2
107100,1.0,2
220,1.0,2
102500,1.0,2
204300,1.0,2
42680,0.0,2
202170,1.0,2
240,1.0,2
4000,1.0,1
250900,1.0,1
319510,1.0,0
440,1.0,2
322330,1.0,1
550,1.0,2
620,1.0,2
219740,1.0,2
216250,1.0,2
224260,1.0,2
105600,1.0,2
440,1.0,1
212800,1.0,1
570,1.0,2
218620,1.0,2
570,1.0,2
218620,1.0,0
346900,1.0,2
300380,0.0,1
219640,0.0,1
222880,1.0,0
321040,1.0,1
363970,1.0,2
264140,1.0,0
275850,0.0,2
105450,1.0,2
333930,0.0,2
105600,1.0,0
620,1.0,2
4540,1.0,2
266110,1.0,2
292630,0.0,2
250600,1.0,2
200210,1.0,2
208650,1.0,2
440,1.0,2
440,1.0,2
440,1.0,1
48700,1.0,1
570,1.0,2
226700,0.0,1
440,1.0,2
230410,1.0,0
49520,1.0,2
220240,1.0,2
319630,1.0,2
369200,1.0,2
261030,1.0,2
301520,0.0,2
440,1.0,2
304930,1.0,2
1250,1.0,1
221380,1.0,2
17570,1.0,1
212680,1.0,0
220200,1.0,1
218620,0.0,2
570,1.0,1
212180,0.0,0
96300,1.0,2
22000,1.0,2
393010,1.0,0
730,1.0,2
204360,1.0,0
218620,1.0,2
50,0.0,2
270550,1.0,2
218680,1.0,2
219150,1.0,2
381210,1.0,0
237110,0.0,1
33930,1.0,2
236390,1.0,2
212160,1.0,0
570,1.0,2
310370,1.0,2
266430,0.0,2
222880,1.0,2
377160,1.0,2
107410,1.0,2
212680,1.0,0
379542,1.0,2
379560,1.0,2
8930,1.0,2
224260,1.0,2
570,1.0,2
208090,0.0,0
47410,0.0,0
200210,1.0,2
235400,0.0,0
208090,1.0,2
274170,1.0,1
304930,1.0,2
252490,0.0,0
200900,1.0,1
223470,1.0,1
248820,1.0,2
48000,1.0,1
730,0.0,0
216150,1.0,1
2620,1.0,2
311190,1.0,2
107410,1.0,1
216150,1.0,1
2620,1.0,2
311190,1.0,2
107410,1.0,1
730,1.0,0
266010,1.0,2
204360,1.0,2
225080,1.0,2
550,1.0,2
220,1.0,2
242920,1.0,2
233250,1.0,2
238430,1.0,2
238960,1.0,2
49520,1.0,2
570,1.0,2
570,1.0,2
48700,1.0,2
70,1.0,2
12210,1.0,2
108800,1.0,2
218680,1.0,2
33930,1.0,2
8930,1.0,2
570,1.0,2
240,1.0,2
99900,1.0,2
4000,1.0,2
440,1.0,2
349700,0.0,2
299250,1.0,2
270880,1.0,2
314160,1.0,2
208650,0.0,2
221380,1.0,2
8930,1.0,2
312750,1.0,2
39150,1.0,2
319630,1.0,2
230410,1.0,2
39140,1.0,2
239120,1.0,2
221640,1.0,1
383870,1.0,2
550,1.0,2
270550,1.0,2
22370,1.0,2
346010,1.0,2
440,1.0,2
570,1.0,2
72850,1.0,2
271590,1.0,0
730,1.0,2
570,1.0,2
43110,1.0,2
230410,1.0,2
239220,1.0,2
440,1.0,2
1250,1.0,2
224260,1.0,2
730,1.0,1
268750,1.0,2
230410,1.0,0
208650,0.0,2
22370,1.0,2
200210,1.0,1
386360,1.0,2
49520,1.0,0
220240,1.0,1
264710,1.0,2
218620,0.0,1
252490,1.0,2
72850,1.0,2
303210,1.0,2
570,1.0,2
218620,1.0,2
206420,1.0,1
252490,1.0,0
220,1.0,2
248820,1.0,2
394230,0.0,2
108600,1.0,2
48240,0.0,2
490650,0.0,0
275850,0.0,2
253250,1.0,2
72850,1.0,2
104700,0.0,2
206420,1.0,2
550,1.0,2
333930,1.0,0
220200,1.0,0
202970,1.0,2
236370,1.0,2
34330,1.0,2
221380,1.0,0
218060,1.0,2
33230,0.0,2
286100,1.0,2
4000,1.0,2
104900,1.0,2
730,1.0,2
43110,1.0,1
389570,1.0,1
570,0.0,0
339610,0.0,1
265630,1.0,1
240,1.0,1
219640,1.0,1
417860,1.0,2
236390,1.0,2
209080,1.0,2
730,1.0,2
363970,1.0,2
49520,1.0,2
240,1.0,1
72850,1.0,2
322330,1.0,2
230410,1.0,0
385770,1.0,1
427730,1.0,1
252950,1.0,1
312990,1.0,0
359050,1.0,1
311210,1.0,2
369200,1.0,0
304930,1.0,1
440,1.0,1
65800,1.0,1
49520,1.0,1
4000,1.0,1
24240,1.0,2
440,1.0,2
206420,1.0,1
620,1.0,2
265930,1.0,2
105600,1.0,0
3720,1.0,2
8870,1.0,2
298110,1.0,2
319630,1.0,2
57690,1.0,2
301520,1.0,2
11590,1.0,2
298110,1.0,2
221540,1.0,2
289650,1.0,0
72850,1.0,2
45700,1.0,2
213670,1.0,2
230190,1.0,2
730,1.0,2
203160,1.0,2
239140,1.0,2
247730,1.0,2
357480,1.0,2
620,1.0,1
440,1.0,1
440,1.0,1
55230,1.0,2
369040,0.0,2
227100,1.0,2
269490,1.0,2
63380,1.0,2
29800,1.0,2
34900,0.0,0
209000,1.0,2
335240,1.0,2
275850,0.0,0
239220,1.0,1
403690,0.0,0
218620,0.0,2
236510,0.0,0
