,id,title,release_date,price,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,release_year
13758,553210.0,"Warhammer 40,000: Space Wolf",2017-09-21,17.99,HeroCraft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
13759,386100.0,Pylon: Rogue,2017-09-21,14.99,QuantumSquid Interactive,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
13760,589290.0,Holdfast: Nations At War,2017-09-21,19.99,Anvil Game Studios,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13761,521790.0,Ancient Frontier,2017-09-21,24.99,"Fair Weather Studios, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
13762,702660.0,Friday the 13th: The Game - Spring Break 1984 Clothing Pack,2017-09-21,1.99,IllFonic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13763,697800.0,One Night You're Crazy,2017-09-21,0.99,Chris Antoni,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13764,701020.0,Brinko,2017-09-21,0.99,Zain ul Hassan,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13765,648301.0,Project CARS 2 Season Pass,2017-09-21,29.99,Slightly Mad Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
13766,699090.0,Zaccaria Pinball - Farfalla 2017 Table,2017-09-21,2.99,Magic Pixel Kft.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2017
13767,704950.0,Scarlett's Dungeon,2017-09-22,1.99,Johnny Ginard,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
13768,687280.0,HumanKind: The Awakening,2017-09-21,0.0,"Dark Polygon Ltda.,Jalomot Ltda.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
13769,699240.0,Keyboard Killers,2017-09-21,0.99,Heaven Brotherhood,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13770,639300.0,Age of Gladiators II,2017-09-21,19.99,Creative Storm Entertainment,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,2017
13771,720110.0,The Search Soundtrack,2017-09-21,0.0,Jason Godbey,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13772,409570.0,Tabletopia - Sub Terra + Expansions,2017-09-21,5.99,"Tim Pinder,David Franco Campos,Zak Eidsvoog,David Thor Fjalarsson",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017
13773,720900.0,DC Universe Online™ - Episode 29: Riddled With Crime,2017-09-21,4.99,Daybreak Game Company,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2017
13774,702080.0,My Factory 我的工厂,2017-09-21,6.99,Great God,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13775,718690.0,SteamWorld Dig 2 OST Feat. El Huervo,2017-09-22,9.99,Image &amp; Form,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13776,707770.0,Tactics 2: War,2017-09-22,9.99,Capt McCay Soft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
13777,708171.0,OMSI 2 Add-on K-Bergbahn,2017-09-22,0.0,Kevin Nitschmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13778,714230.0,Mighty Party: Kingsguy Pack,2017-09-22,99.99,Panoramik Inc,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2017
13779,669320.0,Nation War:Chronicles,2017-10-01,10.99,"Shanghai Yi Ming Network Technology Co., Ltd.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13780,712440.0,Shroom,2017-09-21,2.99,Robert Ayodele Mensah,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13781,623263.0,TS Marketplace: SECR 60FT Birdcage BR Crimson Add-on,2017-09-22,4.99,Matrix Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13782,706380.0,LOGistICAL: Norway,2017-09-22,6.99,Sacada,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13783,623265.0,TS Marketplace: SECR 60FT Birdcage SR Green Add-On,2017-09-22,4.99,Matrix Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13784,623264.0,TS Marketplace: SECR 60FT Birdcage SECR Crimson Lake Add-On,2017-09-22,4.99,Matrix Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13785,691250.0,Charlie the Duck,2017-09-22,6.99,Mike Wiering,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13786,645240.0,Costumenaut,2017-09-22,6.99,Yaida,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13787,705440.0,Onager!,2017-09-22,0.99,rusty games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13788,411920.0,DCS: Spitfire LF Mk IX,2017-09-22,49.99,Eagle Dynamics SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13789,702300.0,Number World Adventure,2017-09-22,4.99,Notus Games Ltd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13790,629840.0,Caligo,2017-09-22,5.99,Krealit,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13791,436180.0,Raiders of the Broken Planet - Eternal Soldier Campaign,2017-09-22,0.0,MercurySteam,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
13792,703210.0,My Little Worms,2017-09-22,0.99,For Kids,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13793,462600.0,Raiders of the Broken Planet - Alien Myths Campaign,2017-09-22,9.99,MercurySteam,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13794,709160.0,Smart Junior Academy - Autumn,2017-09-01,8.99,Format,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13795,571310.0,SteamWorld Dig 2,2017-09-22,19.99,Image &amp; Form,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13796,707600.0,Achievement Hunter: Dogger,2017-09-22,0.99,putilin_industries,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13797,675940.0,SpaceShot,2017-09-19,0.99,Shevchenko Technology,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13798,714850.0,Idle Champions of the Forgotten Realms - Bruenor's Starter Pack,2017-09-20,9.99,Codename Entertainment Inc.,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2017
13799,714860.0,Idle Champions of the Forgotten Realms - Celeste's Starter Pack,2017-09-20,19.99,Codename Entertainment Inc.,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2017
13800,714861.0,Idle Champions of the Forgotten Realms - Nayeli's Starter Pack,2017-09-20,29.99,Codename Entertainment Inc.,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2017
13801,693300.0,Unbalance,2017-09-20,0.99,Tvee Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13802,604040.0,Legion Tale,2017-09-20,4.99,Maulidan Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13803,614350.0,Fantasy Grounds - Mini-Dungeon #026: Sanctuary of Exsanguination (5E),2017-09-20,2.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
13804,614300.0,Fantasy Grounds - Mini-Dungeon #023: The Aura of Profit (5E),2017-09-20,2.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
13805,287220.0,Autocraft,2017-09-20,9.99,Alientrap,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13806,708610.0,Miner Ultra Shooter,2017-09-20,1.99,Manic Mind Game Lab,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
13807,398810.0,openCanvas 7,2017-09-20,59.99,PGN Inc,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017
13808,405190.0,MEG 9: Lost Echoes,2017-09-20,11.99,Skunkwerks Kinetic,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13809,668630.0,Tricolour Lovestory,2017-09-20,1.99,HL-Galgame,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13810,693830.0,Containment Corps,2017-09-21,9.99,Nimbus Interactive,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13811,614290.0,Fantasy Grounds - 5E Mini-Dungeon #022: Pleasure Den (5E),2017-09-20,2.99,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
13812,679770.0,Dr. Cares - Pet Rescue 911,2017-09-21,12.99,Nitreal,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13813,710080.0,SnappleNoid,2017-10-10,0.99,Verymax,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13814,708500.0,Crossout - The Tramp Pack,2017-09-21,49.99,Targem Games,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2017
13815,719670.0,Crossout - The Inventor pack,2017-09-21,69.99,Targem Games,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2017
13816,708490.0,Crossout - Snake Bite Pack,2017-09-21,9.99,Targem Games,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2017
13817,701620.0,Monster partner,2017-09-21,1.99,yang1zhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13818,699160.0,A Plot Story,2017-08-31,4.99,Shaman Games Studio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13819,711310.0,SPIIIDERS,2017-09-21,14.99,Chickenpig Software,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13820,710120.0,Trivia Vault: Mini Mixed Trivia 4,2017-09-21,0.99,Ripknot Systems,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13821,621924.0,Train Simulator: BR Class 419 MLV BEMU Add-On,2017-09-21,19.99,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13822,391530.0,Blast Out,2017-09-21,12.99,Tarhead Studio,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13823,579760.0,The Journey Down: Chapter Three,2017-09-21,19.99,SkyGoblin,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13824,642750.0,Stellaris: Synthetic Dawn Story Pack,2017-09-21,9.99,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
13825,689910.0,Another Lost Phone: Laura's Story,2017-09-21,2.99,Accidental Queens,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13826,710800.0,Steel Division: Normandy 44 - Second Wave,2017-09-21,7.99,Eugen Systems,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
13827,454770.0,Mystic Melee,2017-09-19,14.99,Ben Hopkins,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13828,707470.0,JumpFist,2017-09-19,4.99,BoomCat Studios,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13829,710110.0,Trivia Vault: Mini Mixed Trivia 3,2017-09-19,0.99,Ripknot Systems,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13830,693280.0,Zombies Berserk,2017-09-19,0.0,JVWJ Games,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13831,682640.0,CHASER,2017-09-20,4.99,Aditya Yadav,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13832,685120.0,Geometry World,2017-09-19,0.99,Eder Gabriel,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13833,698510.0,Solenars Edge Rebirth: Nathuz Soundtrack,2017-09-19,0.99,"Syu-Syu,Nathuz",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
13834,676210.0,Story of the Survivor : Prisoner,2017-09-20,1.99,Kamil Szczepanik,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2017
13835,702150.0,Project Mercury,2017-09-19,4.99,Raxasoft Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13836,683670.0,BLOKDODGE,2017-09-19,0.0,"Maxwell Volz,David Zeiser",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
13837,709700.0,The Thing: Space X,2017-09-20,0.99,LillyWelland inc.,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13838,687251.0,NosTale - Fairy Elemental Pack,2017-09-20,19.99,"Entwell Co., Ltd.",0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2017
13839,638010.0,Chess Ultra: Pantheon game pack,2017-09-20,5.99,Ripstone,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2017
13840,706690.0,Megatronic Void,2017-09-12,3.99,Firestorm Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13841,703750.0,Robo-orders,2017-09-21,0.99,Dexion Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13842,704490.0,Caves!,2017-09-20,0.99,Dexion Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13843,704500.0,Magic and Challenge RPG,2017-09-20,0.99,Dexion Games,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
13844,654390.0,Dialogue: A Writer's Story,2017-09-20,15.99,Tea-Powered Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2017
13845,463680.0,Guardians of Ember,2017-09-20,14.99,Runewaker,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017
13846,704460.0,Surviving in the forest,2017-09-20,2.99,Dexion Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13847,679010.0,Guardians of Ember - Deluxe DLC,2017-09-20,19.99,Runewaker,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017
13848,679020.0,Guardians of Ember - Ultimate DLC,2017-09-20,39.99,Runewaker,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2017
13849,661740.0,Morphite,2017-09-20,14.99,"Crescent Moon Games,We're Five Games,Blowfish Studios",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13850,651610.0,Booty Diver,2017-03-25,4.99,Xavier Orion Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13851,701080.0,Supersonic Tank Cats,2017-09-20,9.99,Molegato,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
13852,710270.0,Goro,2017-09-19,0.99,VB Studio,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13853,680190.0,Interstellar Invaders,2017-09-20,12.99,Interstellar Tortoise,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13854,599510.0,SpaceDweller,2017-09-20,9.99,Roman Kozhukhov,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13855,628800.0,Super Hydorah,2017-09-20,19.99,"Locomalito,Gryzor87,Abylight",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13856,522750.0,Pankapu - Episode 2,2017-09-20,6.99,Too Kind Studio,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13857,532900.0,Outskirts,2017-09-20,7.99,Rezo Zero,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13858,446150.0,GUNS UP!,2017-09-20,0.0,"Valkyrie Entertainment, LLC",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
13859,559910.0,Terroir,2017-09-20,14.99,General Interactive Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
13860,691120.0,Company of Heroes 2 - David Sheldrick Trust Charity Pattern Pack,2017-09-19,14.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
13861,683600.0,Football Mogul 18,2017-09-19,29.99,"Sports Mogul, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2017
13862,637739.0,Rocksmith® 2014 Edition – Remastered – Thrice Song Pack,2017-09-19,7.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13863,637740.0,Rocksmith® 2014 Edition – Remastered – Thrice - “The Artist in the Ambulance”,2017-09-19,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13864,637741.0,Rocksmith® 2014 Edition – Remastered – Thrice - “Deadbolt”,2017-09-19,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13865,677090.0,Ogre - Deluxe Official Soundtrack,2017-09-19,4.99,Auroch Digital,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13866,555510.0,MachiaVillain,Fall 2017,0.0,Wild Factor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,NaT
13867,714240.0,SWARMRIDER OMEGA,2017-09-19,0.99,Walter Machado,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13868,637742.0,Rocksmith® 2014 Edition – Remastered – Thrice - “Stare at the Sun”,2017-09-19,2.99,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13869,684830.0,Amiss 13: the Curse,2017-10-16,0.0,Sim-plistic Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
13870,706970.0,Chainsaw Warrior - The Official Soundtrack,2017-09-23,0.0,Auroch Digital,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
13871,699450.0,Simulator hipstera 2k17,2017-10-25,0.99,bch waves,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13872,709020.0,VIRUS OF SURVIVORS:LIFE SIMULATOR,2017-09-16,9.99,Theodor Niklas,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13873,633880.0,Lone Warrior,2017-09-16,0.99,EHTechnology,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
13874,707370.0,Crankies Workshop: Whirlbot Assembly,2017-09-16,0.99,Crankies Smartworks,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13875,301840.0,City of Brass,2017-09-17,24.99,Uppercut Games Pty Ltd,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13876,706330.0,Trivia Vault: Mini Mixed Trivia 2,2017-09-17,0.99,Ripknot Systems,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13877,601120.0,Brain Machine,2017-09-18,4.99,Brainagi Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13878,707610.0,Food Mahjong,2017-09-17,1.99,Boogygames Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2017
13879,707850.0,Jigsaw Puzzles,2017-09-17,1.99,Boogygames Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13880,672290.0,Magic Forest,2017-09-01,0.99,Sultan.emr,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13881,696650.0,BLACK DAY,2017-09-18,14.99,Helios Production,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13882,550470.0,NosTale,2017-09-18,0.0,"Entwell Co., Ltd.",0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2017
13883,681750.0,Voxelaxy,2017-09-18,7.99,Jakub Klementewicz,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
13884,713100.0,StockUp,2017-09-08,4.99,EcoGames,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13885,711450.0,Orb The Ball,2017-09-18,1.99,"Dror Riov,Evgeny Osmet",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13886,660450.0,Orbs,2017-09-18,10.99,I SHOW YOU,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2017
13887,698430.0,Solenars Edge Rebirth: SqueakyWafflez Soundtrack,2017-09-18,0.99,"Syu-Syu,SqueakyWafflez",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
13888,684270.0,Silicon Zeroes,2017-09-18,14.99,PleasingFungus Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13889,718570.0,Endless Legend™ - Digital Artbook,2017-09-18,0.0,AMPLITUDE Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
13890,715420.0,Silicon Zeroes - Original Soundtrack,2017-09-18,4.99,Craig Barnes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13891,677130.0,Fell Cargo (eBook) / Art of Man O' War: Corsair,2017-09-18,6.99,Evil Twin Artworks,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
13892,654610.0,Mr. Dubstep,2017-09-13,0.99,"Just1337 Studio,CybeRoar",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13893,709960.0,Res Judicata: Vale of Myth - Add Map Pictures,2017-09-18,0.0,Blue Booth Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
13894,707360.0,Eddy紫 ~Eddy Violet~ Soundtrack 原声音乐专辑,2017-09-18,1.99,大谷 DGSpitzer,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
13895,576612.0,Galaxy Girls - Dakimakuras,2017-09-15,2.99,BurstRay Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13896,678670.0,Best Time Kill,2017-09-15,0.99,Anatoliy Loginovskikh,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13897,678770.0,Huygens Principle,2017-09-15,3.99,CAT IN JAR GAMES,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13898,700440.0,Jellyfish,2017-09-14,1.99,PanGuoJun,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2017
13899,690260.0,Tower Miners,2017-09-15,2.99,CaveDave,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
13900,698950.0,Chaos and the White Robot,2017-09-15,1.99,ILIN DMITRY IGOREVICH,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13901,691390.0,Alchemage,2017-09-15,9.99,Arupaca Laboratories,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13902,708430.0,Kamikaze Cube,2017-09-15,1.99,"Nikita ""Ghost_RUS""",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13903,699950.0,Crap Attack,2017-09-15,3.99,Catom Games,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13904,670490.0,Rise of Man,2017-09-15,9.99,Darkcross Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
13905,631920.0,Somewhere on Zibylon,2017-09-14,9.99,Mykhail Konokh,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13906,672970.0,Swords and Sandals Medieval,2017-09-14,4.99,Whiskeybarrel Studios,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
13907,689090.0,Microtransaction Simulator,2017-09-14,0.0,chlsea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017
13908,713240.0,OMEGA PATTERN - OST,2017-09-14,0.0,Borokai Studio,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
13909,539560.0,Vienna Automobile Society,2017-09-15,14.99,Royal Polygon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2017
13910,577800.0,NBA 2K18,2017-09-14,59.99,Visual Concepts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
